,classes,X_UMAP,Y_UMAP
13920,neutrophil,7.028109,6.135657
13921,neutrophil,6.5547585,5.5934615
13922,neutrophil,6.123409,5.4495215
13923,neutrophil,7.0741267,6.054666
13924,neutrophil,7.4755116,6.586433
13925,neutrophil,6.8187833,5.947002
13926,neutrophil,7.4358726,6.3088493
13927,neutrophil,7.8760076,4.71123
13928,neutrophil,7.299171,6.098413
13929,neutrophil,7.177914,6.221676
13930,neutrophil,7.0131383,6.0392942
13931,neutrophil,7.3525987,6.222358
13932,neutrophil,7.3240514,6.1644073
13933,neutrophil,7.3454204,6.2134237
13934,neutrophil,7.2700553,6.229079
13935,neutrophil,9.435043,7.3013873
13936,neutrophil,7.1480584,6.126064
13937,neutrophil,6.7237988,5.7512054
13938,neutrophil,6.4801874,5.87701
13939,neutrophil,6.4883294,5.527753
13940,neutrophil,7.06968,6.0728297
13941,neutrophil,5.831649,4.5432644
13942,neutrophil,7.392545,6.365782
13943,neutrophil,9.682134,7.50838
13944,neutrophil,6.983154,6.0716023
13945,neutrophil,9.490193,6.5032897
13946,neutrophil,7.347835,6.089367
13947,neutrophil,5.131699,4.798675
13948,neutrophil,7.391169,6.306146
13949,neutrophil,6.9529605,5.797872
13950,neutrophil,7.0171847,6.0150003
13951,neutrophil,7.578248,4.7540207
13952,neutrophil,7.272698,6.386561
13953,neutrophil,7.2764482,6.2385745
13954,neutrophil,5.5965385,5.545461
13955,neutrophil,7.337159,6.340841
13956,neutrophil,7.003515,5.358153
13957,neutrophil,7.165745,6.007258
13958,neutrophil,5.495434,4.9520755
13959,neutrophil,7.4232364,6.37326
13960,neutrophil,6.466748,5.499688
13961,neutrophil,7.4005647,6.254356
13962,neutrophil,6.538819,5.6760025
13963,neutrophil,7.193293,6.204616
13964,neutrophil,7.257087,6.2842107
13965,neutrophil,7.129382,5.985904
13966,neutrophil,7.298016,6.318203
13967,neutrophil,6.904258,5.8337836
13968,neutrophil,7.2387204,6.206603
13969,neutrophil,7.2752786,6.147377
13970,neutrophil,9.715112,6.9572773
13971,neutrophil,7.6552296,6.1210494
13972,neutrophil,6.7755165,5.7945666
13973,neutrophil,5.663844,4.368646
13974,neutrophil,7.0834594,6.119238
13975,neutrophil,7.2206,5.942572
13976,neutrophil,7.3862066,6.258693
13977,neutrophil,6.2659,5.441732
13978,neutrophil,7.2367954,6.279175
13979,neutrophil,6.7004967,4.7332945
13980,neutrophil,7.420457,6.3667183
13981,neutrophil,7.511077,6.460649
13982,neutrophil,6.8505034,6.0656605
13983,neutrophil,7.8774447,6.7379093
13984,neutrophil,8.908354,6.616724
13985,neutrophil,7.37542,6.3321977
13986,neutrophil,7.3743763,6.353638
13987,neutrophil,5.9645557,5.117757
13988,neutrophil,4.250777,4.788902
13989,neutrophil,7.708516,6.4740934
13990,neutrophil,7.8156238,6.2588105
13991,neutrophil,6.689911,6.017747
13992,neutrophil,9.1784,6.8008523
13993,neutrophil,6.6435184,5.436703
13994,neutrophil,7.8486357,6.543097
13995,neutrophil,6.9722667,6.1378894
13996,neutrophil,7.4254036,6.361513
13997,neutrophil,5.7733345,5.1406503
13998,neutrophil,7.4336205,5.866624
13999,neutrophil,7.405893,6.065961
14000,neutrophil,9.663878,6.7307706
14001,neutrophil,7.270383,6.0840707
14002,neutrophil,7.7147355,5.401935
14003,neutrophil,6.996839,5.4914885
14004,neutrophil,7.597869,6.137546
14005,neutrophil,5.502727,4.516578
14006,neutrophil,7.649201,6.5312676
14007,neutrophil,7.4285893,6.3725014
14008,neutrophil,8.531081,6.4368258
14009,neutrophil,7.2567134,6.278636
14010,neutrophil,7.4731283,6.222534
14011,neutrophil,7.203949,6.1645703
14012,neutrophil,7.182358,6.333391
14013,neutrophil,7.0993047,6.200654
14014,neutrophil,9.425997,6.479819
14015,neutrophil,7.282286,6.171792
14016,neutrophil,7.561571,6.2824936
14017,neutrophil,6.596009,5.8314013
14018,neutrophil,6.0072794,5.2577515
14019,neutrophil,7.2766066,6.2099957
14020,neutrophil,6.5680943,5.8444433
14021,neutrophil,5.010858,4.688215
14022,neutrophil,8.925853,6.903551
14023,neutrophil,7.2462707,6.234878
14024,neutrophil,7.1051626,6.122874
14025,neutrophil,7.3430448,6.375315
14026,neutrophil,7.537211,6.317655
14027,neutrophil,7.023133,5.96055
14028,neutrophil,7.2793665,6.2860765
14029,neutrophil,5.9711714,5.1228485
14030,neutrophil,7.1846657,6.336582
14031,neutrophil,7.452891,6.182357
14032,neutrophil,5.012507,5.0056663
14033,neutrophil,6.9385247,5.9433045
14034,neutrophil,7.077344,6.1458197
14035,neutrophil,7.1079273,6.0881925
14036,neutrophil,6.831398,5.730061
14037,neutrophil,7.5381117,6.4159284
14038,neutrophil,7.045648,5.596619
14039,neutrophil,7.4922514,6.432246
14040,neutrophil,9.7460985,7.5271893
14041,neutrophil,6.76062,5.980358
14042,neutrophil,6.5411725,4.93027
14043,neutrophil,7.4400167,6.2956457
14044,neutrophil,7.117491,6.2042174
14045,neutrophil,7.423352,6.152381
14046,neutrophil,7.3583612,6.2788095
14047,neutrophil,7.3305173,6.2500014
14048,neutrophil,7.129202,6.182541
14049,neutrophil,6.813087,5.89624
14050,neutrophil,7.54652,6.4743204
14051,neutrophil,6.9993024,6.157378
14052,neutrophil,7.176222,6.079996
14053,neutrophil,7.3988104,6.061424
14054,neutrophil,7.142784,6.164881
14055,neutrophil,6.454034,5.785138
14056,neutrophil,7.480564,6.1271214
14057,neutrophil,7.1532035,6.2426734
14058,neutrophil,5.640397,4.606738
14059,neutrophil,6.4782205,4.275711
14060,neutrophil,7.2887707,6.414755
14061,neutrophil,6.57837,5.60276
14062,neutrophil,6.3579497,5.4421473
14063,neutrophil,5.171154,4.476786
14064,neutrophil,7.1813927,6.2759447
14065,neutrophil,7.274816,6.219381
14066,neutrophil,7.062885,6.145058
14067,neutrophil,7.712059,6.349753
14068,neutrophil,6.983622,5.9495926
14069,neutrophil,7.6285734,6.4397836
14070,neutrophil,7.004899,5.976136
14071,neutrophil,6.965959,6.019692
14072,neutrophil,6.922501,6.0593824
14073,neutrophil,6.0907574,5.457137
14074,neutrophil,7.269773,6.3369527
14075,neutrophil,7.356505,6.3661466
14076,neutrophil,5.78605,5.2138047
14077,neutrophil,5.9336567,5.3221827
14078,neutrophil,6.996289,6.0020547
14079,neutrophil,9.004515,7.471322
14080,neutrophil,7.276208,5.8690324
14081,neutrophil,5.6882353,5.045913
14082,neutrophil,8.601569,6.774038
14083,neutrophil,7.2080245,6.193263
14084,neutrophil,7.472416,5.8994136
14085,neutrophil,6.15387,5.331676
14086,neutrophil,6.9553385,6.139642
14087,neutrophil,7.3731956,6.293895
14088,neutrophil,7.084454,6.123685
14089,neutrophil,6.0724635,5.3385544
14090,neutrophil,7.09115,5.6626883
14091,neutrophil,5.937115,5.252992
14092,neutrophil,8.030447,6.316557
14093,neutrophil,6.5334644,5.6892247
14094,neutrophil,7.2137485,6.2310266
14095,neutrophil,8.806725,6.390858
14096,neutrophil,7.597954,5.905438
14097,neutrophil,6.375058,5.7322016
14098,neutrophil,7.3357024,6.1613097
14099,neutrophil,7.1745076,6.2517695
14100,neutrophil,7.282285,6.3607297
14101,neutrophil,7.3771477,6.4056053
14102,neutrophil,7.302742,5.3079433
14103,neutrophil,7.213267,5.249234
14104,neutrophil,9.325757,6.2450805
14105,neutrophil,7.6257076,5.8771205
14106,neutrophil,7.1197257,6.06242
14107,neutrophil,6.878782,4.538542
14108,neutrophil,7.163333,6.129806
14109,neutrophil,9.288541,7.078633
14110,neutrophil,7.594033,6.4040956
14111,neutrophil,7.1892815,6.2827487
14112,neutrophil,6.8333364,6.1795025
14113,neutrophil,6.2398033,5.6333013
14114,neutrophil,6.5422115,4.577723
14115,neutrophil,7.812977,5.71682
14116,neutrophil,7.221626,5.9675727
14117,neutrophil,7.259401,6.339077
14118,neutrophil,7.190794,6.195405
14119,neutrophil,7.613514,6.4409966
14120,neutrophil,6.9674234,5.8909364
14121,neutrophil,7.1762466,6.195152
14122,neutrophil,7.6014132,6.1445932
14123,neutrophil,8.693733,5.706419
14124,neutrophil,9.132576,6.529227
14125,neutrophil,7.465596,6.384834
14126,neutrophil,7.4890404,6.3912354
14127,neutrophil,9.276356,6.477467
14128,neutrophil,7.996002,5.320679
14129,neutrophil,7.5942073,6.228881
14130,neutrophil,5.9506116,5.475998
14131,neutrophil,7.1406407,6.205352
14132,neutrophil,6.4022255,5.4756484
14133,neutrophil,9.570211,7.4502525
14134,neutrophil,7.1281357,6.2002716
14135,neutrophil,7.4485683,6.232013
14136,neutrophil,7.171822,6.22096
14137,neutrophil,7.2128444,6.208202
14138,neutrophil,6.9062552,5.5159645
14139,neutrophil,7.2058697,5.9923477
14140,neutrophil,7.386516,6.1320686
14141,neutrophil,6.030847,4.830141
14142,neutrophil,7.399935,6.441767
14143,neutrophil,6.5930867,5.7859664
14144,neutrophil,7.2340055,6.09959
14145,neutrophil,8.916227,6.7168536
14146,neutrophil,8.563925,5.571985
14147,neutrophil,8.421833,5.5163727
14148,neutrophil,7.3385696,6.4221897
14149,neutrophil,7.167156,6.2320385
14150,neutrophil,6.8715076,5.9409943
14151,neutrophil,7.216052,6.26665
14152,neutrophil,7.2077885,6.295456
14153,neutrophil,8.672557,6.7129993
14154,neutrophil,5.273197,4.7133627
14155,neutrophil,7.3364806,6.333234
14156,neutrophil,6.7340508,5.8036256
14157,neutrophil,4.688295,4.4698715
14158,neutrophil,7.42509,6.3075466
14159,neutrophil,8.972563,6.253901
14160,neutrophil,7.308475,6.195182
14161,neutrophil,8.858614,7.0570107
14162,neutrophil,7.120261,6.231109
14163,neutrophil,7.045389,6.1548653
14164,neutrophil,7.5069466,6.1492224
14165,neutrophil,7.4774513,6.407446
14166,neutrophil,9.037241,7.418885
14167,neutrophil,4.7152257,4.472411
14168,neutrophil,7.3902764,4.6629386
14169,neutrophil,6.923563,4.7536974
14170,neutrophil,6.9259586,6.056876
14171,neutrophil,7.549098,6.390638
14172,neutrophil,7.1279,6.21549
14173,neutrophil,7.0086026,6.0652723
14174,neutrophil,6.187962,4.1294503
14175,neutrophil,6.5547037,5.5563536
14176,neutrophil,7.35634,6.1665807
14177,neutrophil,7.818095,6.11406
14178,neutrophil,6.6351767,6.048209
14179,neutrophil,7.230962,6.2295713
14180,neutrophil,9.906791,6.904409
14181,neutrophil,6.7117524,5.8470597
14182,neutrophil,7.4678197,6.2163
14183,neutrophil,9.590871,7.1589546
14184,neutrophil,6.3790655,5.718725
14185,neutrophil,7.5675893,6.346897
14186,neutrophil,8.749276,5.593188
14187,neutrophil,7.882444,6.6540275
14188,neutrophil,7.2793665,6.1543736
14189,neutrophil,9.397998,6.2749844
14190,neutrophil,7.09132,6.137992
14191,neutrophil,9.559882,7.224516
14192,neutrophil,5.5086913,5.055665
14193,neutrophil,7.093346,6.114419
14194,neutrophil,4.997722,4.7733827
14195,neutrophil,7.5403795,5.7163396
14196,neutrophil,5.753916,5.469168
14197,neutrophil,6.569913,5.709278
14198,neutrophil,7.054796,6.127569
14199,neutrophil,9.153203,6.8296385
14200,neutrophil,6.168106,5.453469
14201,neutrophil,6.920554,5.9817843
14202,neutrophil,5.7969885,4.832118
14203,neutrophil,5.6829853,4.861347
14204,neutrophil,5.554833,4.911043
14205,neutrophil,5.552498,5.1193075
14206,neutrophil,5.3640847,5.084595
14207,neutrophil,7.1494875,6.2653866
14208,neutrophil,7.1312175,6.3448915
14209,neutrophil,6.5334973,5.5129275
14210,neutrophil,7.3701553,6.50944
14211,neutrophil,5.7838364,5.1075435
14212,neutrophil,5.928525,5.133604
14213,neutrophil,7.888315,6.0072885
14214,neutrophil,6.5845323,5.6978307
14215,neutrophil,7.213965,6.195673
14216,neutrophil,7.4351835,6.4028306
14217,neutrophil,6.6191993,5.9598527
14218,neutrophil,4.966119,4.7314706
14219,neutrophil,7.247366,6.3253903
14220,neutrophil,7.082304,6.2085595
14221,neutrophil,5.781028,5.2927814
14222,neutrophil,5.2642117,4.6874566
14223,neutrophil,7.2990937,6.3123984
14224,neutrophil,5.946059,5.3314304
14225,neutrophil,7.9106317,6.434202
14226,neutrophil,7.875959,5.6592193
14227,neutrophil,7.877358,6.6468954
14228,neutrophil,6.1999745,4.448093
14229,neutrophil,7.1614285,6.2731967
14230,neutrophil,7.241406,6.2588205
14231,neutrophil,7.964449,6.217076
14232,neutrophil,7.1882124,6.2222056
14233,neutrophil,6.8185673,6.1970496
14234,neutrophil,6.6739283,5.786085
14235,neutrophil,7.2965503,6.3025823
14236,neutrophil,8.961556,6.0743113
14237,neutrophil,7.408434,4.9400325
14238,neutrophil,6.945916,5.4575953
14239,neutrophil,7.270375,6.332585
14240,neutrophil,6.597025,5.768017
14241,neutrophil,9.277429,7.240335
14242,neutrophil,7.069439,6.150426
14243,neutrophil,7.3226075,6.3737044
14244,neutrophil,7.0877404,5.9161773
14245,neutrophil,7.247926,6.1997304
14246,neutrophil,7.157811,6.144768
14247,neutrophil,7.2192273,6.1665244
14248,neutrophil,7.5231256,6.2976227
14249,neutrophil,7.0551543,6.0214534
14250,neutrophil,7.5662756,6.125497
14251,neutrophil,7.1871243,6.305487
14252,neutrophil,7.273028,6.3140078
14253,neutrophil,6.6354985,5.6782956
14254,neutrophil,7.1569676,6.285308
14255,neutrophil,7.0611796,6.1243916
14256,neutrophil,7.367442,5.0584235
14257,neutrophil,7.4589496,6.4212265
14258,neutrophil,7.0246873,6.2206497
14259,neutrophil,7.1895194,6.165391
14260,neutrophil,7.0497637,6.166849
14261,neutrophil,4.9873037,4.7146826
14262,neutrophil,8.675005,6.3234825
14263,neutrophil,6.998933,5.6842504
14264,neutrophil,9.390036,6.317853
14265,neutrophil,7.6024847,5.9957623
14266,neutrophil,9.747407,7.601686
14267,neutrophil,7.3034225,6.281295
14268,neutrophil,7.3563933,6.1993613
14269,neutrophil,7.1458244,6.134598
14270,neutrophil,7.1451097,6.239508
14271,neutrophil,7.1204195,5.6917157
14272,neutrophil,8.334096,5.328073
14273,neutrophil,7.5331993,6.4007473
14274,neutrophil,7.2115088,6.0898194
14275,neutrophil,7.0739617,6.142201
14276,neutrophil,6.018328,4.5106807
14277,neutrophil,7.185824,6.0938497
14278,neutrophil,6.2229743,5.5371776
14279,neutrophil,7.5691204,6.40191
14280,neutrophil,7.3775454,6.3407745
14281,neutrophil,6.9267564,6.0584345
14282,neutrophil,7.2280865,6.2748833
14283,neutrophil,6.458202,5.584796
14284,neutrophil,8.3046055,6.7197075
14285,neutrophil,7.2788463,6.1341705
14286,neutrophil,6.509972,5.5451994
14287,neutrophil,7.47386,6.4097934
14288,neutrophil,6.677328,6.072995
14289,neutrophil,9.787383,6.7790604
14290,neutrophil,7.4912295,6.006251
14291,neutrophil,7.304393,6.183244
14292,neutrophil,6.688308,5.92388
14293,neutrophil,7.191031,6.239631
14294,neutrophil,7.439532,4.569043
14295,neutrophil,7.1048803,6.216779
14296,neutrophil,7.3017178,6.208678
14297,neutrophil,6.5278997,5.6860723
14298,neutrophil,6.535608,5.5678425
14299,neutrophil,7.8860064,6.5833073
14300,neutrophil,8.6256485,5.791942
14301,neutrophil,8.227014,5.447033
14302,neutrophil,7.765599,6.513957
14303,neutrophil,6.8767786,5.8673124
14304,neutrophil,7.206061,6.1665
14305,neutrophil,7.3255253,6.1517262
14306,neutrophil,7.1789856,6.2859387
14307,neutrophil,8.495568,6.6930757
14308,neutrophil,9.766286,7.5248394
14309,neutrophil,9.454045,6.4004245
14310,neutrophil,7.419764,6.2542157
14311,neutrophil,7.3607883,6.1907425
14312,neutrophil,6.899506,5.9377174
14313,neutrophil,7.2976136,6.277789
14314,neutrophil,8.016114,6.242402
14315,neutrophil,7.17847,6.2683425
14316,neutrophil,4.998277,4.786482
14317,neutrophil,6.721956,6.003752
14318,neutrophil,4.6331124,5.433142
14319,neutrophil,7.204465,6.158615
14320,neutrophil,6.910799,6.181486
14321,neutrophil,9.926173,6.599392
14322,neutrophil,9.556681,7.5269833
14323,neutrophil,7.42527,6.3037734
14324,neutrophil,7.311493,6.333146
14325,neutrophil,8.23441,4.6705337
14326,neutrophil,7.13785,6.1217594
14327,neutrophil,8.381051,6.3392596
14328,neutrophil,7.008136,5.9721313
14329,neutrophil,7.1989245,6.280345
14330,neutrophil,7.2787194,6.2836776
14331,neutrophil,7.277962,6.199489
14332,neutrophil,6.98716,5.9958353
14333,neutrophil,5.428539,5.4370604
14334,neutrophil,6.9285336,6.1660805
14335,neutrophil,7.3514643,6.3749957
14336,neutrophil,6.526987,6.0825276
14337,neutrophil,8.726034,6.0952334
14338,neutrophil,7.2399335,6.2936616
14339,neutrophil,7.0525208,6.099722
14340,neutrophil,7.353375,6.335983
14341,neutrophil,7.256267,6.2175217
14342,neutrophil,7.2495728,6.2811217
14343,neutrophil,7.073977,6.006942
14344,neutrophil,7.549094,6.3528357
14345,neutrophil,6.8114243,5.9307117
14346,neutrophil,7.335094,6.096204
14347,neutrophil,9.554194,6.591779
14348,neutrophil,5.4713597,4.8052297
14349,neutrophil,6.98444,6.194658
14350,neutrophil,7.100738,5.950409
14351,neutrophil,7.201385,6.2614264
14352,neutrophil,6.112304,5.385526
14353,neutrophil,7.219567,6.0372324
14354,neutrophil,6.4138126,5.8813396
14355,neutrophil,8.889476,6.9664164
14356,neutrophil,7.1510587,6.2483983
14357,neutrophil,7.104696,6.1825633
14358,neutrophil,6.7706914,6.2062063
14359,neutrophil,7.2874618,6.274198
14360,neutrophil,7.7080927,4.6834087
14361,neutrophil,7.487302,6.37835
14362,neutrophil,8.218679,6.6541314
14363,neutrophil,6.8996964,6.0451593
14364,neutrophil,7.122629,6.214337
14365,neutrophil,7.2636113,6.306911
14366,neutrophil,7.029277,4.824551
14367,neutrophil,6.165403,4.6276045
14368,neutrophil,7.41043,6.377389
14369,neutrophil,7.262847,6.1638403
14370,neutrophil,9.236272,7.3162117
14371,neutrophil,7.893479,5.5330067
14372,neutrophil,6.047739,5.338869
14373,neutrophil,7.0858207,5.922695
14374,neutrophil,7.538028,6.253727
14375,neutrophil,10.144067,7.6709404
14376,neutrophil,7.2356796,6.273238
14377,neutrophil,9.215911,7.112919
14378,neutrophil,7.063686,6.1465464
14379,neutrophil,7.300743,6.3172193
14380,neutrophil,7.239948,6.303365
14381,neutrophil,7.2243257,6.260992
14382,neutrophil,5.206729,4.620401
14383,neutrophil,6.8618884,5.855468
14384,neutrophil,7.1354623,6.141291
14385,neutrophil,6.93362,6.144024
14386,neutrophil,4.9369836,4.6276674
14387,neutrophil,7.203681,6.2512703
14388,neutrophil,7.172131,6.233861
14389,neutrophil,7.272073,6.3005724
14390,neutrophil,9.328078,6.2628965
14391,neutrophil,7.291893,6.375817
14392,neutrophil,7.9427433,5.970648
14393,neutrophil,7.403909,6.4657497
14394,neutrophil,7.519268,5.695039
14395,neutrophil,7.1601806,6.250712
14396,neutrophil,7.6132474,5.0597835
14397,neutrophil,7.937097,6.39176
14398,neutrophil,5.4083047,4.6582866
14399,neutrophil,6.270177,4.770548
14400,neutrophil,7.4658113,6.289824
14401,neutrophil,6.363159,5.8118515
14402,neutrophil,6.7729416,6.1418095
14403,neutrophil,5.7203016,5.083631
14404,neutrophil,7.5139832,6.49347
14405,neutrophil,7.1206107,6.198734
14406,neutrophil,7.3107796,5.9326525
14407,neutrophil,7.061113,6.287043
14408,neutrophil,7.286465,6.4089594
14409,neutrophil,7.5797606,5.759183
14410,neutrophil,6.941029,5.768031
14411,neutrophil,8.464992,6.397431
14412,neutrophil,7.013078,6.0999756
14413,neutrophil,9.0948715,7.526775
14414,neutrophil,7.430734,6.25314
14415,neutrophil,7.3898535,5.009808
14416,neutrophil,5.887814,5.151901
14417,neutrophil,7.157459,6.2350883
14418,neutrophil,7.0381074,6.1104064
14419,neutrophil,5.7877054,5.1735506
14420,neutrophil,8.011049,6.8821783
14421,neutrophil,6.9700637,5.8141036
14422,neutrophil,5.729417,5.215756
14423,neutrophil,7.1976137,6.292314
14424,neutrophil,7.0458508,6.056942
14425,neutrophil,5.3659763,5.0462003
14426,neutrophil,7.365941,6.280483
14427,neutrophil,5.1350555,4.627575
14428,neutrophil,7.3373837,6.394921
14429,neutrophil,9.307498,7.1378536
14430,neutrophil,7.211905,6.301692
14431,neutrophil,8.799152,7.3857656
14432,neutrophil,7.208246,6.288371
14433,neutrophil,9.590409,6.94464
14434,neutrophil,7.1715198,6.2823315
14435,neutrophil,6.541072,5.624078
14436,neutrophil,8.523448,5.7060127
14437,neutrophil,7.760834,5.8439736
14438,neutrophil,8.903962,5.2560177
14439,neutrophil,7.399922,6.2711606
14440,neutrophil,8.234192,6.1324606
14441,neutrophil,7.017779,6.13118
14442,neutrophil,7.1880183,6.30873
